n,max_load
567,3
567,4
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,3
567,4
567,3
567,3
567,4
567,4
567,4
567,3
567,3
567,3
567,3
567,4
567,3
567,4
567,4
567,3
567,3
567,3
567,3
568,3
568,3
568,3
568,3
568,3
568,3
568,3
568,3
568,4
568,4
568,3
568,4
568,3
568,3
568,3
568,3
568,4
568,3
568,3
568,3
568,4
568,4
568,4
568,3
568,3
568,4
568,3
568,4
568,3
568,3
568,3
568,4
568,3
568,3
568,4
568,4
568,3
568,3
568,3
568,3
568,3
568,3
568,4
568,3
568,4
568,3
568,3
568,3
568,3
568,3
569,4
569,3
569,3
569,3
569,4
569,3
569,4
569,3
569,3
569,3
569,3
569,3
569,4
569,3
569,4
569,3
569,4
569,3
569,4
569,3
569,4
569,3
569,3
569,3
569,3
569,3
569,4
569,3
569,3
569,3
569,3
569,3
569,4
569,3
569,3
569,4
569,4
569,4
569,3
569,3
569,3
569,3
569,4
569,3
569,3
569,3
569,4
569,3
569,3
569,3
570,3
570,3
570,3
570,3
570,4
570,3
570,4
570,4
570,3
570,3
570,3
570,4
570,3
570,4
570,3
570,3
570,4
570,3
570,3
570,4
570,3
570,4
570,3
570,4
570,3
570,4
570,3
570,3
570,4
570,3
570,4
570,3
570,3
570,3
570,3
570,4
570,3
570,3
570,3
570,4
570,4
570,4
570,3
570,3
570,3
570,4
570,3
570,4
570,3
570,4
571,3
571,4
571,4
571,3
571,4
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,4
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,4
571,4
571,3
571,4
571,3
571,4
571,3
571,3
571,3
571,3
571,3
571,4
571,4
571,3
571,4
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,3
571,4
571,3
572,3
572,3
572,3
572,4
572,3
572,4
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,4
572,4
572,3
572,3
572,3
572,4
572,4
572,3
572,3
572,3
572,3
572,4
572,4
572,3
572,3
572,3
572,5
572,4
572,4
572,4
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,3
572,4
572,3
572,3
573,3
573,3
573,3
573,4
573,3
573,4
573,3
573,3
573,4
573,3
573,3
573,3
573,3
573,3
573,3
573,4
573,4
573,3
573,4
573,3
573,4
573,4
573,3
573,3
573,3
573,3
573,4
573,3
573,3
573,3
573,4
573,3
573,3
573,4
573,4
573,4
573,3
573,3
573,3
573,3
573,3
573,4
573,4
573,3
573,3
573,3
573,4
573,3
573,4
573,3
574,3
574,4
574,3
574,3
574,4
574,4
574,4
574,3
574,3
574,3
574,3
574,4
574,3
574,3
574,4
574,4
574,4
574,3
574,4
574,3
574,3
574,4
574,3
574,4
574,3
574,4
574,3
574,3
574,4
574,3
574,3
574,3
574,3
574,3
574,4
574,3
574,4
574,4
574,3
574,4
574,4
574,3
574,3
574,3
574,3
574,3
574,4
574,4
574,3
574,4
575,4
575,4
575,4
575,3
575,3
575,4
575,3
575,4
575,4
575,3
575,4
575,3
575,3
575,4
575,3
575,4
575,3
575,3
575,3
575,4
575,3
575,4
575,3
575,4
575,3
575,4
575,3
575,4
575,3
575,4
575,3
575,3
575,3
575,3
575,3
575,3
575,3
575,4
575,3
575,3
575,3
575,3
575,4
575,3
575,4
575,4
575,3
575,3
575,4
575,3
576,3
576,3
576,3
576,4
576,3
576,3
576,3
576,4
576,3
576,3
576,4
576,3
576,4
576,3
576,3
576,3
576,3
576,4
576,3
576,4
576,3
576,4
576,3
576,4
576,3
576,3
576,3
576,3
576,3
576,3
576,3
576,4
576,3
576,4
576,4
576,4
576,3
576,3
576,3
576,3
576,3
576,3
576,3
576,3
576,4
576,3
576,3
576,3
576,3
576,4
577,3
577,3
577,3
577,3
577,3
577,3
577,3
577,4
577,3
577,3
577,3
577,3
577,4
577,4
577,3
577,3
577,3
577,3
577,3
577,3
577,3
577,3
577,3
577,4
577,3
577,3
577,4
577,3
577,4
577,4
577,3
577,4
577,3
577,3
577,4
577,4
577,4
577,4
577,3
577,3
577,3
577,3
577,3
577,3
577,3
577,4
577,3
577,4
577,3
577,3
578,3
578,4
578,3
578,3
578,3
578,4
578,4
578,3
578,4
578,4
578,3
578,4
578,3
578,3
578,4
578,4
578,4
578,3
578,4
578,3
578,3
578,3
578,4
578,4
578,4
578,3
578,3
578,4
578,4
578,3
578,4
578,3
578,4
578,4
578,3
578,3
578,4
578,3
578,4
578,3
578,3
578,3
578,3
578,4
578,3
578,4
578,3
578,3
578,3
578,4
579,4
579,4
579,3
579,4
579,4
579,3
579,4
579,4
579,3
579,3
579,3
579,3
579,3
579,3
579,4
579,3
579,4
579,4
579,3
579,3
579,4
579,4
579,4
579,3
579,3
579,4
579,3
579,3
579,3
579,3
579,3
579,3
579,3
579,4
579,3
579,3
579,3
579,3
579,3
579,4
579,3
579,3
579,4
579,3
579,4
579,4
579,3
579,4
579,3
579,4
580,4
580,3
580,3
580,4
580,3
580,3
580,3
580,3
580,4
580,4
580,3
580,3
580,3
580,3
580,4
580,4
580,3
580,3
580,4
580,3
580,3
580,4
580,3
580,3
580,4
580,4
580,3
580,4
580,3
580,3
580,3
580,3
580,4
580,3
580,4
580,3
580,4
580,3
580,3
580,4
580,4
580,4
580,3
580,4
580,3
580,3
580,3
580,3
580,4
580,4
581,4
581,4
581,3
581,3
581,4
581,4
581,4
581,3
581,3
581,3
581,3
581,3
581,3
581,3
581,3
581,4
581,3
581,3
581,3
581,3
581,3
581,4
581,4
581,3
581,3
581,4
581,4
581,3
581,3
581,3
581,3
581,3
581,4
581,3
581,4
581,4
581,3
581,4
581,3
581,4
581,3
581,3
581,4
581,3
581,4
581,3
581,4
581,3
581,4
581,4
582,4
582,3
582,3
582,4
582,3
582,4
582,3
582,4
582,3
582,3
582,4
582,3
582,4
582,3
582,4
582,4
582,3
582,3
582,4
582,4
582,4
582,3
582,3
582,4
582,3
582,3
582,4
582,3
582,3
582,4
582,4
582,4
582,3
582,3
582,3
582,3
582,3
582,3
582,4
582,3
582,4
582,3
582,3
582,3
582,3
582,3
582,3
582,3
582,4
582,4
583,4
583,3
583,4
583,4
583,3
583,3
583,3
583,4
583,4
583,4
583,4
583,3
583,3
583,3
583,4
583,3
583,3
583,3
583,4
583,4
583,3
583,4
583,4
583,3
583,3
583,3
583,4
583,3
583,4
583,3
583,3
583,4
583,3
583,3
583,3
583,3
583,4
583,3
583,4
583,3
583,4
583,3
583,4
583,4
583,4
583,4
583,3
583,4
583,4
583,3
584,3
584,3
584,3
584,4
584,3
584,3
584,3
584,3
584,4
584,3
584,3
584,3
584,3
584,4
584,4
584,3
584,3
584,4
584,3
584,4
584,4
584,3
584,3
584,4
584,3
584,3
584,3
584,4
584,4
584,3
584,3
584,3
584,4
584,4
584,3
584,3
584,3
584,3
584,4
584,4
584,4
584,4
584,3
584,3
584,4
584,3
584,4
584,3
584,4
584,3
585,4
585,3
585,4
585,4
585,3
585,3
585,3
585,4
585,3
585,3
585,3
585,3
585,3
585,4
585,4
585,3
585,3
585,4
585,4
585,3
585,3
585,4
585,4
585,3
585,3
585,3
585,4
585,3
585,3
585,3
585,3
585,4
585,3
585,3
585,3
585,3
585,4
585,3
585,3
585,3
585,3
585,3
585,3
585,3
585,3
585,3
585,3
585,3
585,3
585,3
586,3
586,3
586,3
586,3
586,3
586,3
586,3
586,3
586,4
586,4
586,4
586,3
586,3
586,3
586,3
586,4
586,4
586,4
586,4
586,3
586,3
586,3
586,3
586,4
586,3
586,3
586,4
586,4
586,3
586,4
586,4
586,4
586,3
586,3
586,3
586,4
586,3
586,4
586,3
586,3
586,4
586,4
586,3
586,3
586,3
586,4
586,4
586,3
586,3
586,3
587,4
587,3
587,3
587,4
587,4
587,3
587,3
587,3
587,3
587,3
587,3
587,3
587,4
587,3
587,4
587,3
587,3
587,3
587,3
587,3
587,3
587,4
587,3
587,4
587,3
587,3
587,3
587,3
587,4
587,4
587,3
587,3
587,3
587,3
587,3
587,3
587,3
587,3
587,3
587,3
587,4
587,3
587,3
587,3
587,3
587,4
587,3
587,3
587,4
587,3
588,4
588,3
588,4
588,3
588,3
588,3
588,3
588,3
588,3
588,3
588,4
588,4
588,3
588,3
588,4
588,4
588,4
588,3
588,4
588,4
588,3
588,4
588,3
588,3
588,3
588,3
588,3
588,4
588,4
588,4
588,4
588,3
588,4
588,3
588,4
588,3
588,3
588,3
588,3
588,4
588,3
588,3
588,4
588,4
588,3
588,3
588,3
588,3
588,3
588,3
589,3
589,3
589,3
589,3
589,3
589,4
589,4
589,3
589,3
589,3
589,4
589,3
589,4
589,4
589,4
589,4
589,4
589,3
589,3
589,3
589,3
589,3
589,4
589,3
589,4
589,4
589,4
589,3
589,3
589,3
589,4
589,3
589,3
589,3
589,3
589,3
589,4
589,4
589,3
589,3
589,3
589,3
589,3
589,3
589,4
589,4
589,3
589,3
589,4
589,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,4
590,4
590,4
590,3
590,4
590,3
590,3
590,4
590,3
590,3
590,3
590,3
590,3
590,4
590,3
590,4
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,3
590,4
590,3
590,3
590,3
590,3
590,3
590,4
590,3
591,4
591,3
591,3
591,3
591,3
591,4
591,3
591,4
591,3
591,3
591,3
591,4
591,3
591,4
591,4
591,4
591,4
591,3
591,3
591,3
591,3
591,4
591,3
591,3
591,4
591,3
591,3
591,3
591,3
591,3
591,4
591,3
591,3
591,4
591,3
591,4
591,3
591,3
591,4
591,3
591,4
591,3
591,4
591,4
591,3
591,3
591,3
591,4
591,4
591,3
592,3
592,3
592,3
592,4
592,3
592,4
592,3
592,3
592,3
592,3
592,4
592,3
592,3
592,4
592,4
592,3
592,4
592,3
592,3
592,4
592,3
592,3
592,4
592,3
592,4
592,3
592,3
592,3
592,4
592,3
592,3
592,4
592,3
592,3
592,4
592,3
592,3
592,4
592,3
592,3
592,4
592,4
592,3
592,3
592,3
592,3
592,4
592,4
592,3
592,4
593,3
593,3
593,4
593,3
593,3
593,3
593,4
593,3
593,3
593,4
593,3
593,4
593,4
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,4
593,3
593,4
593,3
593,4
593,4
593,4
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,3
593,4
593,4
593,3
593,3
593,3
593,4
593,3
593,3
593,3
593,3
593,4
594,3
594,4
594,4
594,3
594,3
594,3
594,4
594,3
594,3
594,3
594,3
594,3
594,3
594,3
594,4
594,3
594,4
594,3
594,3
594,4
594,3
594,3
594,3
594,4
594,4
594,4
594,3
594,4
594,4
594,4
594,3
594,3
594,4
594,3
594,4
594,3
594,3
594,3
594,3
594,3
594,4
594,4
594,4
594,4
594,4
594,3
594,3
594,3
594,3
594,4
595,3
595,3
595,4
595,4
595,3
595,4
595,4
595,3
595,4
595,4
595,4
595,3
595,4
595,3
595,3
595,3
595,3
595,3
595,4
595,3
595,3
595,3
595,3
595,3
595,4
595,4
595,3
595,3
595,3
595,4
595,3
595,4
595,3
595,4
595,3
595,3
595,3
595,3
595,3
595,3
595,3
595,3
595,3
595,3
595,3
595,3
595,4
595,4
595,4
595,3
596,3
596,3
596,3
596,4
596,3
596,3
596,4
596,3
596,3
596,4
596,4
596,3
596,4
596,3
596,3
596,3
596,3
596,3
596,3
596,3
596,3
596,3
596,3
596,4
596,3
596,4
596,4
596,4
596,3
596,3
596,4
596,3
596,3
596,3
596,3
596,3
596,3
596,4
596,4
596,3
596,3
596,4
596,3
596,3
596,4
596,4
596,3
596,3
596,4
596,3
597,4
597,4
597,3
597,3
597,3
597,4
597,3
597,3
597,3
597,3
597,3
597,3
597,3
597,3
597,3
597,4
597,3
597,3
597,4
597,3
597,4
597,4
597,3
597,3
597,4
597,4
597,3
597,4
597,3
597,3
597,4
597,4
597,3
597,3
597,3
597,3
597,4
597,3
597,3
597,3
597,4
597,3
597,4
597,3
597,3
597,4
597,3
597,3
597,4
597,3
598,3
598,3
598,3
598,3
598,3
598,4
598,4
598,4
598,3
598,4
598,3
598,4
598,3
598,3
598,4
598,4
598,4
598,4
598,4
598,3
598,3
598,4
598,3
598,3
598,3
598,3
598,3
598,4
598,4
598,4
598,4
598,3
598,4
598,3
598,3
598,3
598,3
598,3
598,3
598,3
598,4
598,3
598,3
598,4
598,3
598,3
598,4
598,3
598,3
598,3
599,3
599,3
599,3
599,3
599,3
599,3
599,4
599,3
599,3
599,3
599,3
599,3
599,4
599,4
599,4
599,4
599,3
599,3
599,3
599,3
599,3
599,4
599,3
599,3
599,3
599,3
599,3
599,3
599,3
599,3
599,3
599,3
599,3
599,4
599,3
599,4
599,4
599,3
599,3
599,4
599,4
599,4
599,3
599,4
599,3
599,3
599,3
599,3
599,3
599,4
600,3
600,3
600,4
600,3
600,4
600,3
600,3
600,3
600,3
600,4
600,3
600,4
600,4
600,4
600,3
600,4
600,3
600,3
600,4
600,4
600,4
600,4
600,3
600,3
600,3
600,3
600,4
600,4
600,3
600,3
600,4
600,3
600,3
600,3
600,3
600,4
600,3
600,4
600,4
600,3
600,4
600,3
600,4
600,3
600,3
600,3
600,3
600,4
600,3
600,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,3
601,4
601,4
601,3
601,3
601,3
601,3
601,4
601,3
601,3
601,3
601,3
601,3
601,3
601,4
601,4
601,3
601,3
601,3
601,4
601,3
601,4
601,3
601,3
601,4
601,3
601,4
601,3
601,3
601,4
601,4
601,3
602,4
602,3
602,3
602,3
602,3
602,3
602,3
602,3
602,4
602,4
602,4
602,3
602,3
602,3
602,3
602,3
602,3
602,4
602,4
602,3
602,4
602,3
602,4
602,3
602,4
602,3
602,4
602,4
602,3
602,3
602,4
602,3
602,3
602,4
602,4
602,4
602,4
602,3
602,3
602,3
602,4
602,4
602,4
602,3
602,3
602,4
602,3
602,4
602,4
602,4
603,3
603,3
603,3
603,3
603,3
603,4
603,3
603,3
603,4
603,4
603,3
603,4
603,3
603,3
603,3
603,4
603,4
603,3
603,4
603,3
603,4
603,4
603,4
603,3
603,4
603,3
603,3
603,4
603,3
603,3
603,3
603,4
603,3
603,3
603,4
603,3
603,3
603,4
603,3
603,4
603,4
603,3
603,3
603,3
603,3
603,3
603,3
603,4
603,3
603,4
604,4
604,3
604,3
604,3
604,4
604,3
604,3
604,3
604,3
604,3
604,4
604,3
604,4
604,4
604,3
604,3
604,3
604,3
604,3
604,4
604,3
604,3
604,3
604,4
604,4
604,3
604,3
604,3
604,3
604,3
604,3
604,3
604,3
604,5
604,3
604,4
604,3
604,4
604,3
604,3
604,4
604,3
604,3
604,3
604,4
604,3
604,3
604,3
604,4
604,3
605,4
605,3
605,3
605,3
605,3
605,4
605,3
605,3
605,4
605,3
605,4
605,3
605,4
605,4
605,4
605,3
605,4
605,3
605,3
605,3
605,3
605,3
605,3
605,3
605,3
605,3
605,3
605,4
605,3
605,3
605,3
605,4
605,3
605,3
605,4
605,4
605,3
605,3
605,3
605,3
605,3
605,3
605,4
605,4
605,4
605,3
605,3
605,3
605,4
605,3
606,4
606,4
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,4
606,3
606,3
606,4
606,3
606,3
606,3
606,3
606,3
606,3
606,3
606,4
606,3
606,3
606,3
606,3
606,4
606,3
606,3
606,4
606,3
606,4
606,3
606,3
606,3
606,4
606,4
606,3
606,3
606,3
606,3
606,4
606,3
606,3
606,3
607,3
607,3
607,4
607,3
607,3
607,3
607,3
607,3
607,3
607,3
607,4
607,3
607,3
607,3
607,3
607,3
607,3
607,3
607,3
607,4
607,3
607,3
607,4
607,3
607,4
607,4
607,3
607,3
607,4
607,3
607,3
607,3
607,3
607,4
607,4
607,3
607,4
607,4
607,3
607,3
607,3
607,4
607,3
607,4
607,4
607,3
607,3
607,3
607,4
607,3
608,3
608,3
608,3
608,4
608,3
608,3
608,3
608,4
608,4
608,3
608,3
608,4
608,3
608,3
608,3
608,3
608,3
608,4
608,3
608,3
608,3
608,4
608,3
608,3
608,4
608,3
608,3
608,3
608,4
608,3
608,3
608,3
608,3
608,3
608,3
608,3
608,3
608,3
608,3
608,3
608,4
608,4
608,3
608,4
608,3
608,4
608,3
608,3
608,3
608,3
609,3
609,4
609,3
609,3
609,4
609,3
609,4
609,4
609,3
609,3
609,3
609,3
609,4
609,3
609,3
609,4
609,3
609,3
609,3
609,3
609,4
609,3
609,3
609,3
609,3
609,4
609,3
609,3
609,3
609,3
609,3
609,3
609,3
609,4
609,3
609,3
609,3
609,3
609,3
609,3
609,3
609,3
609,3
609,3
609,3
609,4
609,3
609,3
609,3
609,4
610,3
610,4
610,3
610,3
610,4
610,4
610,3
610,4
610,3
610,3
610,3
610,3
610,4
610,3
610,4
610,3
610,3
610,3
610,3
610,4
610,3
610,4
610,3
610,3
610,4
610,3
610,4
610,3
610,3
610,4
610,3
610,3
610,3
610,3
610,4
610,3
610,4
610,4
610,3
610,3
610,4
610,3
610,3
610,4
610,3
610,3
610,4
610,4
610,3
610,4
611,3
611,3
611,3
611,3
611,3
611,3
611,3
611,3
611,4
611,3
611,3
611,3
611,3
611,3
611,3
611,3
611,3
611,3
611,4
611,3
611,3
611,4
611,4
611,3
611,4
611,3
611,3
611,3
611,4
611,3
611,4
611,3
611,4
611,3
611,3
611,3
611,3
611,4
611,4
611,3
611,4
611,3
611,4
611,3
611,3
611,3
611,3
611,3
611,3
611,4
612,4
612,3
612,4
612,4
612,4
612,3
612,3
612,4
612,3
612,4
612,4
612,3
612,4
612,3
612,4
612,3
612,3
612,4
612,3
612,3
612,3
612,4
612,4
612,4
612,3
612,4
612,3
612,4
612,4
612,4
612,3
612,3
612,3
612,3
612,3
612,3
612,3
612,4
612,4
612,3
612,3
612,3
612,4
612,3
612,3
612,3
612,4
612,3
612,4
612,4
613,3
613,4
613,3
613,4
613,3
613,3
613,3
613,3
613,3
613,4
613,4
613,4
613,4
613,4
613,4
613,3
613,4
613,3
613,3
613,3
613,4
613,4
613,3
613,4
613,4
613,3
613,3
613,4
613,3
613,3
613,3
613,3
613,3
613,4
613,3
613,4
613,3
613,3
613,4
613,4
613,3
613,4
613,3
613,3
613,3
613,3
613,3
613,4
613,3
613,3
614,4
614,3
614,3
614,3
614,3
614,4
614,4
614,3
614,4
614,4
614,3
614,3
614,4
614,3
614,4
614,3
614,3
614,3
614,3
614,3
614,3
614,4
614,3
614,3
614,3
614,4
614,3
614,4
614,4
614,3
614,4
614,4
614,3
614,3
614,4
614,3
614,3
614,3
614,4
614,4
614,3
614,3
614,3
614,4
614,3
614,4
614,4
614,3
614,3
614,3
615,3
615,3
615,4
615,3
615,3
615,4
615,3
615,3
615,3
615,3
615,3
615,3
615,4
615,4
615,3
615,4
615,4
615,3
615,4
615,3
615,3
615,3
615,3
615,3
615,3
615,4
615,4
615,3
615,4
615,4
615,4
615,3
615,3
615,3
615,4
615,4
615,4
615,4
615,3
615,3
615,3
615,3
615,4
615,3
615,3
615,4
615,4
615,3
615,4
615,4
616,4
616,3
616,3
616,3
616,4
616,3
616,3
616,4
616,3
616,3
616,4
616,3
616,3
616,3
616,3
616,4
616,4
616,3
616,4
616,3
616,3
616,4
616,3
616,3
616,3
616,4
616,3
616,4
616,4
616,3
616,3
616,3
616,3
616,4
616,4
616,4
616,3
616,3
616,3
616,3
616,3
616,3
616,4
616,4
616,3
616,4
616,4
616,4
616,3
616,3
617,4
617,3
617,4
617,3
617,3
617,4
617,3
617,3
617,4
617,3
617,4
617,3
617,4
617,3
617,4
617,3
617,4
617,3
617,3
617,3
617,3
617,3
617,3
617,3
617,3
617,3
617,3
617,3
617,4
617,3
617,3
617,4
617,4
617,3
617,3
617,4
617,4
617,4
617,4
617,4
617,3
617,4
617,4
617,3
617,3
617,3
617,3
617,3
617,3
617,3
618,4
618,4
618,3
618,3
618,3
618,3
618,3
618,3
618,3
618,4
618,3
618,3
618,3
618,3
618,3
618,3
618,3
618,4
618,3
618,3
618,3
618,3
618,3
618,3
618,3
618,3
618,3
618,4
618,3
618,3
618,3
618,4
618,4
618,3
618,4
618,3
618,3
618,3
618,3
618,3
618,3
618,4
618,4
618,3
618,4
618,3
618,3
618,3
618,3
618,3
619,3
619,3
619,3
619,3
619,3
619,3
619,3
619,4
619,3
619,4
619,3
619,3
619,3
619,3
619,4
619,3
619,3
619,3
619,4
619,3
619,3
619,3
619,3
619,3
619,4
619,3
619,4
619,4
619,4
619,3
619,3
619,3
619,4
619,3
619,4
619,3
619,3
619,3
619,3
619,4
619,3
619,3
619,4
619,3
619,4
619,3
619,4
619,4
619,3
619,4
620,4
620,3
620,3
620,3
620,4
620,4
620,3
620,4
620,4
620,3
620,3
620,4
620,3
620,3
620,3
620,3
620,3
620,3
620,3
620,3
620,4
620,3
620,4
620,4
620,3
620,3
620,3
620,3
620,4
620,3
620,3
620,3
620,4
620,3
620,3
620,4
620,4
620,4
620,3
620,3
620,4
620,3
620,3
620,3
620,3
620,3
620,3
620,3
620,3
620,3
621,4
621,3
621,4
621,4
621,4
621,3
621,3
621,4
621,3
621,4
621,3
621,3
621,3
621,3
621,3
621,3
621,3
621,4
621,3
621,3
621,4
621,3
621,4
621,3
621,4
621,4
621,4
621,4
621,4
621,3
621,4
621,3
621,3
621,4
621,4
621,4
621,3
621,4
621,4
621,3
621,3
621,3
621,4
621,3
621,3
621,4
621,3
621,3
621,3
621,4
622,3
622,3
622,3
622,3
622,4
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,4
622,3
622,3
622,4
622,3
622,3
622,4
622,4
622,3
622,3
622,4
622,3
622,3
622,3
622,4
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,3
622,4
622,3
622,3
622,4
622,3
622,3
622,3
622,3
622,3
622,4
623,3
623,4
623,4
623,4
623,4
623,3
623,3
623,4
623,4
623,4
623,4
623,3
623,3
623,3
623,4
623,4
623,3
623,3
623,3
623,3
623,3
623,3
623,3
623,3
623,4
623,4
623,3
623,3
623,4
623,4
623,3
623,3
623,3
623,4
623,3
623,3
623,4
623,4
623,3
623,3
623,3
623,4
623,3
623,3
623,3
623,4
623,3
623,3
623,3
623,3
624,3
624,4
624,3
624,4
624,3
624,3
624,3
624,3
624,3
624,3
624,3
624,4
624,3
624,3
624,3
624,3
624,4
624,3
624,3
624,3
624,3
624,4
624,3
624,3
624,3
624,3
624,3
624,3
624,3
624,3
624,3
624,3
624,4
624,4
624,4
624,3
624,3
624,3
624,4
624,3
624,4
624,3
624,4
624,4
624,3
624,3
624,3
624,3
624,4
624,4
625,3
625,3
625,3
625,3
625,3
625,3
625,3
625,3
625,3
625,4
625,3
625,3
625,3
625,3
625,3
625,3
625,4
625,3
625,4
625,3
625,4
625,3
625,3
625,4
625,3
625,3
625,3
625,4
625,3
625,3
625,4
625,4
625,3
625,3
625,4
625,3
625,3
625,3
625,3
625,3
625,3
625,4
625,3
625,3
625,3
625,4
625,3
625,4
625,3
625,3
626,3
626,4
626,3
626,4
626,4
626,4
626,3
626,3
626,3
626,3
626,3
626,3
626,3
626,3
626,3
626,4
626,4
626,3
626,3
626,3
626,4
626,3
626,4
626,3
626,4
626,3
626,3
626,3
626,3
626,3
626,3
626,4
626,3
626,4
626,4
626,3
626,3
626,4
626,3
626,3
626,3
626,3
626,3
626,3
626,3
626,3
626,4
626,4
626,4
626,4
627,3
627,3
627,3
627,3
627,3
627,3
627,3
627,4
627,4
627,3
627,4
627,3
627,3
627,4
627,4
627,3
627,3
627,3
627,3
627,3
627,3
627,3
627,4
627,3
627,4
627,4
627,3
627,3
627,3
627,3
627,4
627,3
627,3
627,4
627,3
627,3
627,4
627,3
627,3
627,3
627,3
627,3
627,3
627,3
627,3
627,4
627,4
627,3
627,3
627,4
628,3
628,4
628,3
628,4
628,4
628,3
628,3
628,4
628,4
628,3
628,3
628,3
628,4
628,4
628,3
628,3
628,4
628,3
628,3
628,3
628,4
628,4
628,3
628,3
628,3
628,3
628,4
628,4
628,3
628,3
628,4
628,3
628,4
628,3
628,4
628,4
628,4
628,3
628,4
628,4
628,4
628,3
628,3
628,4
628,3
628,4
628,3
628,3
628,3
628,3
629,4
629,4
629,3
629,3
629,3
629,3
629,4
629,3
629,4
629,3
629,3
629,3
629,4
629,4
629,4
629,3
629,3
629,3
629,4
629,4
629,3
629,4
629,3
629,4
629,3
629,3
629,4
629,3
629,3
629,4
629,3
629,4
629,4
629,3
629,4
629,4
629,4
629,3
629,3
629,3
629,4
629,3
629,3
629,4
629,3
629,3
629,3
629,3
629,4
629,4
630,3
630,3
630,3
630,4
630,3
630,3
630,3
630,3
630,4
630,4
630,3
630,4
630,3
630,4
630,3
630,3
630,3
630,4
630,3
630,3
630,3
630,3
630,3
630,3
630,3
630,4
630,3
630,4
630,4
630,3
630,3
630,3
630,4
630,4
630,4
630,3
630,3
630,4
630,3
630,3
630,3
630,4
630,3
630,3
630,3
630,3
630,4
630,3
630,3
630,3
631,3
631,3
631,3
631,3
631,4
631,4
631,3
631,3
631,4
631,4
631,3
631,4
631,3
631,3
631,3
631,4
631,4
631,3
631,4
631,3
631,3
631,3
631,3
631,4
631,4
631,4
631,3
631,3
631,4
631,3
631,3
631,3
631,3
631,3
631,4
631,3
631,3
631,4
631,3
631,3
631,3
631,4
631,4
631,3
631,4
631,3
631,3
631,3
631,4
631,3
632,4
632,3
632,3
632,3
632,4
632,3
632,3
632,4
632,3
632,3
632,3
632,3
632,4
632,3
632,3
632,4
632,4
632,3
632,3
632,4
632,3
632,3
632,3
632,4
632,3
632,3
632,3
632,3
632,4
632,3
632,3
632,3
632,4
632,4
632,3
632,3
632,3
632,3
632,3
632,4
632,4
632,4
632,3
632,4
632,3
632,4
632,3
632,4
632,3
632,3
633,3
633,4
633,4
633,3
633,3
633,3
633,3
633,3
633,4
633,4
633,4
633,3
633,4
633,4
633,3
633,4
633,4
633,3
633,3
633,3
633,3
633,3
633,3
633,4
633,4
633,3
633,3
633,4
633,3
633,3
633,4
633,3
633,3
633,3
633,4
633,3
633,4
633,3
633,3
633,3
633,4
633,3
633,3
633,4
633,3
633,3
633,3
633,3
633,4
633,4
634,3
634,3
634,4
634,3
634,3
634,3
634,3
634,3
634,4
634,4
634,3
634,4
634,3
634,3
634,3
634,3
634,3
634,3
634,3
634,3
634,3
634,3
634,3
634,3
634,4
634,4
634,4
634,3
634,3
634,3
634,4
634,4
634,4
634,3
634,3
634,3
634,3
634,4
634,4
634,4
634,4
634,3
634,3
634,3
634,3
634,4
634,4
634,4
634,4
634,4
635,3
635,4
635,4
635,3
635,4
635,3
635,4
635,4
635,4
635,3
635,3
635,3
635,4
635,3
635,3
635,3
635,3
635,3
635,4
635,3
635,3
635,3
635,3
635,3
635,4
635,3
635,4
635,4
635,3
635,3
635,3
635,4
635,4
635,4
635,3
635,4
635,3
635,3
635,3
635,3
635,4
635,4
635,4
635,4
635,3
635,4
635,3
635,3
635,3
635,3
636,3
636,3
636,4
636,3
636,3
636,4
636,3
636,3
636,3
636,3
636,3
636,3
636,4
636,3
636,3
636,3
636,4
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,4
636,3
636,4
636,4
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,3
636,4
636,4
636,3
636,4
636,3
637,4
637,3
637,4
637,4
637,3
637,3
637,4
637,3
637,3
637,3
637,4
637,4
637,3
